,ProductID,PriceReg,DayoftheYear,ItemCount
20246,2,13.98,202,120
20247,2,59.0,253,52
20248,1,228.95,341,66
20249,4,39.99,1,63
20250,5,45.0,221,28
20251,4,112.95,116,70
20252,5,30.07,59,17
20253,5,41.5,152,28
20254,2,48.75,7,30
20255,5,119.95,145,46
20256,1,55.25,3,73
20257,4,158.6,67,40
20258,3,119.4,37,39
20259,4,151.0,204,33
20260,1,99.95,29,12
20261,1,99.0,157,14
20262,5,56.25,113,12
20263,2,56.25,82,15
20264,1,35.5,155,24
20265,2,35.5,219,26
20266,2,60.0,98,43
20267,2,122.8,151,38
20268,5,99.0,279,42
20269,2,217.95,103,75
20270,5,63.8,223,26
20271,1,98.0,80,55
20272,5,88.0,17,59
20273,3,131.77,103,54
20274,1,56.08,205,53
20275,4,11.44,256,63
20276,4,122.81,289,33
20277,1,252.95,349,49
20278,2,113.0,335,78
20279,3,134.8,220,70
20280,3,63.95,244,54
20281,3,87.0,134,47
20282,5,99.0,126,10
20283,3,0.0,117,14
20284,3,124.0,322,42
20285,1,176.0,15,46
20286,4,115.4,111,64
20287,3,86.5,335,40
20288,3,109.4,341,65
20289,5,110.0,297,38
20290,3,115.0,186,34
20291,4,49.95,240,68
20292,4,176.0,339,47
20293,3,148.0,303,58
20294,2,134.0,277,31
20295,3,110.0,136,79
20296,2,75.65,151,31
20297,1,17.27,120,73
20298,5,68.45,225,76
20299,5,0.0,285,23
20300,4,14.62,63,177
20301,4,355.95,211,36
20302,1,40.0,348,228
20303,5,473.95,283,73
20304,5,361.95,320,43
20305,1,328.95,61,31
20306,4,278.95,269,61
20307,3,15.46,34,268
20308,5,39.0,144,177
20309,5,325.2,20,280
20310,2,60.38,48,26
20311,2,473.95,264,59
20312,5,165.95,144,41
20313,1,13.99,295,56
20314,4,5.99,95,39
20315,5,11.34,164,103
20316,2,4.99,76,49
20317,4,5.35,230,36
20318,3,116.0,245,23
20319,2,22.59,3,62
20320,2,133.0,360,18
20321,1,294.95,274,53
20322,2,45.47,300,36
20323,4,277.95,77,42
20324,5,206.0,35,158
20325,4,294.95,66,57
20326,1,92.95,57,44
20327,2,40.99,44,46
20328,2,311.95,361,18
20329,1,46.95,9,21
20330,1,44.5,198,49
20331,3,158.0,247,76
20332,2,206.0,90,101
20333,4,168.0,152,26
20334,4,188.0,81,115
20335,2,156.95,286,25
20336,2,180.95,324,68
20337,4,311.95,295,71
20338,1,220.95,14,50
20339,5,277.95,206,34
20340,2,152.67,233,68
20341,2,80.95,197,27
20342,1,158.95,14,56
20343,3,125.84,40,49
20344,4,216.8,221,95
20345,4,44.05,362,14
20346,1,158.0,223,118
20347,2,294.95,220,41
20348,5,311.95,178,47
20349,4,147.33,326,90
20350,2,178.67,168,227
20351,5,230.8,32,28
20352,5,207.2,168,177
20353,4,203.95,304,63
20354,2,294.95,133,55
20355,2,158.0,305,38
20356,1,158.0,270,147
20357,5,206.0,340,114
20358,2,206.0,232,109
20359,4,226.4,278,96
20360,4,158.0,123,49
20361,4,216.4,48,84
20362,1,13.98,44,48
20363,5,130.67,11,44
20364,5,162.67,234,98
20365,2,180.67,106,128
20366,3,18.99,34,58
20367,5,188.0,29,87
20368,1,289.95,96,63
20369,2,142.67,227,23
20370,5,172.0,115,35
20371,5,336.95,230,71
20372,5,304.95,86,64
20373,4,64.0,351,43
20374,1,178.67,11,100
20375,3,292.95,121,45
20376,2,42.95,140,23
20377,4,285.95,206,34
20378,5,88.53,52,36
20379,3,345.95,206,84
20380,3,218.95,25,26
20381,1,89.95,313,31
20382,4,91.43,267,92
20383,4,19.05,224,30
20384,5,241.95,218,37
20385,4,217.95,172,38
20386,4,55.97,348,96
20387,3,44.95,236,13
20388,3,105.0,62,45
20389,1,135.0,239,57
20390,1,0.0,298,16
20391,4,135.5,119,19
20392,2,118.0,326,10
20393,1,58.75,218,79
20394,5,54.71,69,36
20395,2,99.0,290,40
20396,5,177.33,305,20
20397,3,213.33,138,28
20398,4,7.94,6,52
20399,4,154.0,272,50
20400,4,46.0,22,20
20401,4,70.0,305,17
20402,2,96.5,39,48
20403,4,54.25,327,26
20404,1,111.0,234,28
20405,5,18.92,49,91
20406,1,256.0,111,85
20407,1,48.5,348,22
20408,1,71.0,252,13
20409,3,79.0,344,14
20410,5,200.8,194,34
20411,4,88.75,38,28
20412,3,167.4,26,100
20413,1,121.95,218,66
20414,2,6.79,342,31
20415,4,242.4,345,88
20416,2,200.0,275,67
20417,3,160.0,17,101
20418,5,202.0,15,129
20419,3,196.0,77,69
20420,1,397.95,365,67
20421,3,436.95,103,83
20422,4,215.8,337,70
20423,1,186.67,142,37
20424,4,115.0,193,30
20425,1,103.5,68,22
20426,2,211.0,176,50
20427,3,44.0,319,36
20428,3,39.0,334,28
20429,5,43.0,233,23
20430,2,250.0,104,17
20431,4,117.0,148,14
20432,4,65.0,124,11
20433,3,96.0,214,10
20434,5,222.0,302,12
20435,1,147.4,35,39
20436,1,153.2,201,26
20437,4,95.0,10,24
20438,4,85.0,335,12
20439,4,80.0,137,33
20440,5,80.0,287,33
20441,3,75.0,11,31
20442,5,212.95,352,76
20443,2,79.0,111,21
20444,5,283.5,293,55
20445,4,206.67,88,63
20446,5,66.56,151,49
20447,4,65.0,191,19
20448,1,14.89,123,59
20449,1,35.68,79,53
20450,2,45.44,9,34
20451,2,224.4,6,74
20452,1,11.69,249,63
20453,2,356.95,353,45
20454,4,134.7,155,37
20455,2,37.63,307,104
20456,1,392.95,25,48
20457,2,19.24,183,50
20458,5,193.33,2,35
20459,5,356.95,98,80
20460,4,173.33,13,44
20461,1,194.25,146,48
20462,2,33.0,322,19
20463,3,87.0,257,41
20464,5,62.0,259,23
20465,5,219.0,293,49
20466,4,168.0,24,27
20467,4,70.0,161,25
20468,5,164.0,280,15
20469,4,217.0,341,17
20470,1,193.95,149,41
20471,2,58.98,161,97
20472,2,291.95,105,75
20473,1,23.91,259,92
20474,1,233.33,194,31
20475,5,11.11,194,62
20476,3,77.99,343,21
20477,2,79.99,260,24
20478,3,100.0,256,25
20479,4,95.0,253,27
20480,3,45.0,331,29
20481,2,39.95,103,18
20482,1,295.0,112,17
20483,1,114.95,128,13
20484,1,119.0,159,17
20485,2,54.95,75,25
20486,2,83.95,60,21
20487,1,100.95,35,19
20488,5,151.95,328,28
20489,3,91.95,133,50
20490,1,83.0,80,28
20491,3,115.0,336,27
20492,2,79.95,82,26
20493,5,175.95,311,67
20494,1,115.0,132,26
20495,2,154.5,101,22
20496,4,146.0,226,14
20497,4,219.0,116,21
20498,5,146.0,256,28
20499,1,90.0,80,22
20500,4,39.95,288,16
20501,5,148.0,16,34
20502,2,201.0,353,83
20503,2,79.95,171,21
20504,1,38.99,165,28
20505,3,170.0,175,43
20506,1,216.0,291,77
20507,2,225.0,190,64
20508,4,155.0,261,19
20509,2,82.0,198,39
20510,4,53.5,325,27
20511,3,26.75,361,10
20512,5,165.95,278,29
20513,2,30.13,82,19
20514,4,58.33,96,59
20515,1,70.95,39,41
20516,3,99.99,98,115
20517,1,66.46,177,24
20518,1,12.53,39,17
20519,3,213.95,273,40
20520,5,10.17,152,79
20521,1,12.39,349,37
20522,3,206.67,305,80
20523,1,236.95,171,28
20524,3,129.0,35,46
20525,2,120.0,282,30
20526,1,48.04,319,93
20527,1,431.95,185,56
20528,5,170.67,195,17
20529,1,342.95,81,28
20530,1,9.93,175,88
20531,3,75.95,40,16
20532,1,55.99,246,20
20533,1,79.0,302,28
20534,2,82.0,49,27
20535,4,78.0,258,43
20536,3,216.95,114,20
20537,2,168.95,93,15
20538,3,475.0,106,14
20539,5,86.67,306,28
20540,4,56.95,41,23
20541,2,65.0,68,13
20542,1,79.0,222,26
20543,1,78.0,299,13
20544,3,112.0,343,22
20545,1,120.8,99,109
20546,2,89.8,145,71
20547,2,90.6,115,67
20548,1,44.95,252,24
20549,2,0.0,239,25
20550,5,71.25,102,48
20551,2,95.5,196,51
20552,5,12.24,224,41
20553,5,142.95,41,52
20554,5,145.8,147,47
20555,2,110.0,209,23
20556,3,107.95,24,27
20557,2,140.6,165,63
20558,1,157.95,112,53
20559,4,37.95,337,17
20560,5,39.95,112,47
20561,4,84.95,312,47
20562,5,44.95,133,27
20563,3,45.95,121,32
20564,1,72.5,114,49
20565,1,120.0,306,42
20566,3,130.0,69,14
20567,3,38.0,146,15
20568,2,103.0,147,28
20569,5,37.24,170,14
20570,1,55.0,309,71
20571,5,55.0,62,63
20572,2,38.0,270,20
20573,4,39.0,6,11
20574,5,30.0,34,17
20575,4,58.87,61,35
20576,5,35.5,12,16
20577,4,48.0,104,37
20578,5,70.5,292,55
20579,5,81.2,243,76
20580,2,74.67,33,63
20581,2,95.0,126,23
20582,4,113.0,45,35
20583,4,156.6,190,55
20584,5,201.95,316,24
20585,5,64.95,350,17
20586,3,56.95,212,35
20587,3,69.95,40,47
20588,5,88.75,204,20
20589,2,60.0,326,37
20590,2,75.0,303,75
20591,1,124.8,224,20
20592,4,122.8,197,37
20593,4,77.4,336,45
20594,5,101.2,330,50
20595,1,72.22,240,42
20596,5,173.0,273,118
20597,2,71.95,38,46
20598,5,130.2,137,63
20599,1,97.2,149,39
20600,1,161.0,301,125
20601,3,130.0,323,90
20602,5,135.2,98,94
20603,1,209.95,149,109
20604,2,111.67,72,176
20605,2,100.2,49,19
20606,4,157.95,275,97
20607,5,84.95,107,80
20608,5,135.2,362,106
20609,2,103.24,251,48
20610,4,17.98,197,70
20611,2,93.4,362,86
20612,5,73.0,356,119
20613,5,105.4,218,64
20614,5,70.95,78,47
20615,5,83.95,40,35
20616,2,213.95,87,46
20617,3,123.95,338,38
20618,4,90.0,46,33
20619,2,83.6,42,22
20620,2,42.56,354,57
20621,5,10.94,243,44
20622,5,49.51,8,42
20623,4,95.95,3,165
20624,5,70.34,289,70
20625,2,84.95,221,186
20626,5,49.95,55,17
20627,3,99.95,82,21
20628,1,86.99,89,19
20629,5,19.95,330,29
20630,5,34.4,64,14
20631,3,63.2,129,29
20632,5,42.5,77,87
20633,2,71.25,217,112
20634,1,49.95,232,24
20635,1,181.95,231,56
20636,5,136.95,157,17
20637,4,88.0,297,64
20638,2,191.95,104,51
20639,3,40.99,118,40
20640,2,99.0,283,19
20641,5,89.95,167,17
20642,3,54.95,315,17
20643,3,54.95,5,19
20644,3,27.49,317,68
20645,5,243.95,109,42
20646,2,138.95,11,60
20647,2,73.95,281,28
20648,4,120.95,34,34
20649,1,85.95,252,26
20650,2,17.0,5,82
20651,2,0.0,123,20
20652,5,34.99,21,45
20653,1,187.95,254,32
20654,4,81.95,234,60
20655,5,164.95,38,45
20656,1,171.95,49,56
20657,1,64.0,28,30
20658,4,31.43,64,26
20659,1,207.5,269,89
20660,5,81.0,18,38
20661,2,23.86,292,78
20662,3,26.88,167,36
20663,4,13.94,87,13
20664,5,18.37,147,63
20665,4,79.68,197,26
20666,3,38.99,114,20
20667,1,59.95,339,18
20668,2,56.99,79,18
20669,2,84.0,297,33
20670,2,66.2,143,27
20671,4,144.0,336,164
20672,2,155.2,190,191
20673,1,126.38,342,9
20674,5,7.98,1,33
20675,1,161.5,128,68
20676,5,23.96,89,80
20677,2,39.99,357,52
20678,1,70.0,62,72
20679,2,90.0,146,60
20680,1,7.99,156,51
20681,5,73.7,145,60
20682,2,79.95,91,71
20683,5,109.0,259,116
20684,3,75.95,39,39
20685,4,61.61,206,67
20686,3,23.4,69,44
20687,3,15.99,87,38
20688,2,25.0,52,24
20689,2,74.95,323,42
20690,5,75.0,339,22
20691,2,85.0,70,40
20692,1,35.95,54,45
20693,4,71.95,289,29
20694,4,72.0,266,48
20695,5,75.0,147,18
20696,1,29.95,222,50
20697,5,82.95,153,47
20698,5,88.95,248,75
20699,1,77.95,56,55
20700,5,49.99,179,83
20701,1,54.2,335,70
20702,5,87.99,3,49
20703,1,21.89,251,125
20704,3,175.0,271,115
20705,5,127.33,319,103
20706,3,78.8,172,61
20707,1,62.0,225,16
20708,2,59.95,193,20
20709,1,120.4,254,40
20710,3,36.95,229,18
20711,3,39.99,113,25
20712,1,222.95,100,49
20713,3,133.0,213,69
20714,2,145.0,65,18
20715,5,56.95,319,28
20716,3,86.25,177,23
20717,2,56.0,91,19
20718,3,99.95,73,55
20719,4,76.0,328,18
20720,4,184.2,364,86
20721,1,173.8,44,35
20722,4,50.0,231,15
20723,3,188.95,147,21
20724,5,50.49,90,59
20725,2,31.99,5,53
20726,4,0.0,354,15
20727,3,73.33,189,28
20728,4,214.99,160,22
20729,4,153.33,73,55
20730,3,119.95,15,26
20731,3,59.95,351,45
20732,3,69.95,361,23
20733,5,39.95,208,52
20734,1,149.8,171,59
20735,4,135.4,75,44
20736,5,111.0,118,72
20737,1,126.93,254,46
20738,4,116.73,29,54
20739,4,47.0,273,60
20740,4,131.2,148,42
20741,5,55.0,214,18
20742,5,89.38,10,34
20743,4,231.95,365,16
20744,2,264.95,134,48
20745,1,44.95,316,25
20746,5,148.6,171,53
20747,2,171.0,161,50
20748,5,59.95,59,22
20749,3,66.95,109,26
20750,5,112.0,353,32
20751,3,98.0,103,16
20752,2,110.0,358,20
20753,3,93.84,278,25
20754,1,153.2,248,33
20755,1,105.4,76,44
20756,4,19.99,274,114
20757,3,112.5,230,47
20758,3,17.97,351,61
20759,3,194.95,256,74
20760,5,213.95,73,71
20761,2,230.95,115,36
20762,2,316.95,122,38
20763,5,392.95,178,45
20764,1,69.99,18,28
20765,5,149.0,271,24
20766,3,42.95,301,50
20767,1,0.0,13,16
20768,3,74.95,47,46
20769,3,224.95,45,46
20770,1,137.5,191,34
20771,3,179.0,290,51
20772,5,115.2,68,54
20773,4,138.07,166,57
20774,4,253.0,47,117
20775,1,32.02,191,85
20776,2,139.4,174,64
20777,5,82.2,365,36
20778,2,190.95,347,32
20779,1,62.0,211,89
20780,1,107.0,264,29
20781,4,49.95,50,184
20782,3,61.95,155,124
20783,4,72.95,260,100
20784,4,50.31,310,21
20785,1,181.6,8,42
20786,4,52.38,105,53
20787,2,120.7,337,27
20788,5,21.1,7,28
20789,2,158.0,306,119
20790,3,106.67,160,55
20791,1,73.0,293,15
20792,3,180.95,29,282
20793,3,159.95,54,166
20794,1,44.95,317,42
20795,3,60.95,136,89
20796,1,118.95,328,38
20797,2,227.95,336,55
20798,4,250.95,316,48
20799,4,174.95,178,70
20800,4,95.95,332,19
20801,3,110.0,85,21
20802,3,59.95,303,21
20803,2,143.6,356,21
20804,5,106.67,26,25
20805,4,98.0,220,68
20806,5,49.95,350,31
20807,4,88.95,144,58
20808,3,122.4,113,71
20809,3,102.0,93,52
20810,2,85.2,251,43
20811,5,44.0,126,20
20812,3,111.0,165,22
20813,2,307.95,32,31
20814,3,273.95,339,17
20815,3,270.95,279,63
20816,3,245.95,168,53
20817,2,124.95,19,34
20818,3,267.95,59,121
20819,1,243.95,215,100
20820,2,23.99,3,77
20821,4,257.95,275,108
20822,1,18.94,15,85
20823,4,131.0,317,73
20824,2,107.0,27,53
20825,3,46.47,141,52
20826,3,96.0,68,36
20827,2,102.0,315,86
20828,4,64.95,121,36
20829,1,84.0,348,25
20830,5,49.95,65,21
20831,1,385.95,224,82
20832,3,94.0,247,25
20833,4,54.99,169,26
20834,5,0.0,13,24
20835,3,121.0,149,20
20836,4,39.95,132,26
20837,1,79.95,332,17
20838,3,81.95,104,22
20839,5,54.99,68,11
20840,5,24.95,77,38
20841,4,99.33,39,24
20842,2,85.4,119,24
20843,1,291.95,347,79
20844,2,84.2,323,36
20845,5,210.0,287,52
20846,1,59.95,305,29
20847,5,0.0,231,20
20848,3,76.95,72,49
20849,1,41.0,117,24
20850,3,38.18,102,53
20851,5,74.95,55,18
20852,5,126.2,277,56
20853,5,99.0,24,43
20854,4,110.4,189,58
20855,2,122.68,242,34
20856,1,124.86,159,61
20857,4,88.0,98,39
20858,2,124.0,38,32
20859,2,251.95,246,30
20860,3,229.95,334,48
20861,5,80.0,214,19
20862,3,130.0,148,31
20863,4,59.95,229,70
20864,5,65.95,254,64
20865,4,71.95,7,32
20866,3,153.95,338,32
20867,1,47.0,280,18
20868,5,68.0,6,49
20869,4,44.69,245,36
20870,1,159.0,178,41
20871,3,120.0,148,52
20872,1,32.0,228,21
20873,4,67.95,187,37
20874,2,86.0,186,15
20875,3,139.0,60,61
20876,1,63.99,205,27
20877,3,288.95,61,37
20878,5,126.4,110,44
20879,1,163.6,189,87
20880,4,111.95,272,84
20881,3,112.95,106,93
20882,3,92.95,135,45
20883,5,24.0,254,48
20884,3,115.95,221,26
20885,4,67.0,168,31
20886,3,40.0,76,23
20887,3,50.0,280,45
20888,4,51.0,147,29
20889,5,264.0,248,67
20890,3,36.62,81,39
20891,4,22.4,4,33
20892,3,267.73,356,62
20893,4,198.67,250,85
20894,5,59.95,75,15
20895,1,190.0,286,31
20896,2,166.95,159,58
20897,4,107.95,101,96
20898,2,100.0,234,51
20899,5,95.0,263,20
20900,2,45.71,69,13
20901,4,117.95,2,21
20902,1,97.95,76,26
20903,3,99.0,125,18
20904,4,116.0,98,54
20905,3,104.8,15,30
20906,2,120.0,357,61
20907,5,75.95,254,30
20908,2,104.0,117,81
20909,3,120.87,137,27
20910,5,195.95,352,38
20911,3,94.15,310,35
20912,1,368.95,81,92
20913,1,9.98,256,48
20914,2,390.95,332,127
20915,3,61.1,258,80
20916,3,0.0,180,22
20917,4,19.99,127,27
20918,4,60.99,38,124
20919,3,110.27,34,197
20920,5,75.95,258,22
20921,3,0.0,24,30
20922,5,92.66,327,37
20923,2,124.08,167,36
20924,5,157.67,45,94
20925,4,34.88,260,112
20926,2,143.4,359,105
20927,4,112.8,54,54
20928,1,13.16,257,63
20929,5,14.0,345,20
20930,4,12.0,101,19
20931,5,98.99,124,41
20932,3,150.0,365,55
20933,5,136.75,73,50
20934,2,126.95,273,80
20935,1,67.95,244,68
20936,2,162.2,172,40
20937,1,223.2,281,22
20938,1,64.0,339,26
20939,4,84.0,315,22
20940,5,61.9,39,12
20941,3,146.6,314,47
20942,5,107.95,204,50
20943,1,165.95,236,73
20944,2,167.95,234,114
20945,5,116.95,98,103
20946,1,104.95,305,99
20947,1,206.22,133,11
20948,4,188.95,300,47
20949,1,197.95,145,33
20950,4,281.95,279,43
20951,4,92.0,1,81
20952,2,82.67,32,20
20953,4,70.54,145,51
20954,3,69.58,224,44
20955,3,228.72,49,46
20956,5,94.95,300,23
20957,2,104.95,360,14
20958,2,74.95,225,77
20959,5,76.95,267,36
20960,4,76.95,174,80
20961,3,188.95,325,23
20962,4,162.4,351,117
20963,1,128.4,56,135
20964,1,120.8,204,80
20965,2,153.0,177,48
20966,3,158.8,276,62
20967,4,56.95,45,37
20968,2,95.8,218,41
20969,2,116.8,26,42
20970,5,184.95,296,94
20971,5,117.4,57,87
20972,1,285.95,357,28
20973,2,105.0,88,33
20974,1,60.0,335,37
20975,1,176.0,236,36
20976,4,129.6,293,41
20977,2,47.95,209,20
20978,4,80.95,242,33
20979,3,47.2,159,148
20980,5,239.07,225,12
20981,5,181.88,261,42
20982,3,25.55,132,51
20983,3,13.87,163,44
20984,2,184.75,266,47
20985,4,18.98,187,91
20986,4,189.0,253,17
20987,1,145.0,20,39
20988,4,93.0,340,47
20989,1,78.0,194,28
20990,3,87.95,224,40
20991,5,88.95,164,22
20992,3,79.95,250,24
20993,2,41.74,88,47
20994,2,12.97,298,49
20995,5,62.0,194,23
20996,4,125.2,208,78
20997,5,105.4,217,88
20998,3,114.95,81,18
20999,3,70.6,334,5
21000,3,81.95,53,27
21001,2,38.95,71,32
21002,3,164.6,1,97
21003,4,121.6,87,37
21004,5,136.6,112,44
21005,1,60.0,345,34
21006,4,45.0,99,35
21007,1,75.0,140,42
21008,1,92.0,256,106
21009,1,119.95,271,145
21010,5,104.95,112,39
21011,5,19.98,132,41
21012,5,134.0,38,28
21013,4,139.95,226,44
21014,2,210.95,86,75
21015,3,222.95,337,77
21016,3,268.95,18,34
21017,3,239.95,240,53
21018,2,162.8,292,49
21019,1,131.6,220,28
21020,1,93.39,30,21
21021,4,184.95,109,87
21022,1,147.8,322,36
21023,1,193.95,330,68
21024,2,184.95,246,62
21025,4,75.45,27,11
21026,3,177.95,303,38
21027,2,126.95,15,49
21028,5,96.95,77,11
21029,4,84.95,200,39
21030,1,116.95,231,48
21031,4,60.0,208,171
21032,4,44.0,214,11
21033,5,49.95,142,90
21034,1,220.95,96,63
21035,2,125.95,113,55
21036,5,91.0,78,32
21037,4,116.0,142,26
21038,4,0.0,9,16
21039,2,120.0,121,27
21040,3,85.4,137,63
21041,2,81.6,129,80
21042,5,207.95,272,43
21043,4,92.67,307,72
21044,5,65.0,143,34
21045,5,105.5,301,18
21046,1,173.75,194,17
21047,1,30.97,126,24
21048,1,126.0,81,53
21049,2,217.95,110,19
21050,2,57.0,44,27
21051,4,60.0,79,22
21052,1,99.0,284,22
21053,2,221.33,96,92
21054,3,281.2,130,49
21055,5,7.81,363,47
21056,1,240.0,167,36
21057,2,198.67,316,41
21058,1,293.8,239,69
21059,2,216.95,144,81
21060,4,63.43,335,50
21061,2,93.95,264,16
21062,3,92.6,43,25
21063,4,369.5,194,272
21064,3,60.0,146,213
21065,2,349.95,109,54
21066,3,311.95,109,53
21067,2,148.0,120,78
21068,4,31.84,288,60
21069,5,110.0,125,16
21070,3,74.99,216,103
21071,5,54.95,271,32
21072,4,154.0,226,25
21073,2,118.0,334,38
21074,2,74.95,96,125
21075,5,89.95,271,143
21076,3,51.99,151,54
21077,4,56.0,146,35
21078,4,230.95,13,32
21079,2,153.33,293,46
21080,4,122.67,59,70
21081,4,110.67,23,33
21082,2,93.33,180,37
21083,5,74.95,37,36
21084,4,74.4,18,64
21085,2,85.0,267,34
21086,1,0.0,202,6
21087,1,125.0,151,27
21088,5,96.99,79,39
21089,3,49.95,13,23
21090,1,62.95,286,18
21091,1,0.0,98,21
21092,3,65.0,299,27
21093,1,102.95,3,39
21094,5,102.95,70,59
21095,2,75.95,361,96
21096,1,92.95,136,136
21097,5,59.8,84,14
21098,2,32.0,198,30
21099,4,129.0,2,38
21100,1,89.95,229,40
21101,2,89.95,88,37
21102,3,0.0,90,19
21103,2,131.95,85,38
21104,2,58.95,295,15
21105,5,60.64,132,35
21106,4,75.59,101,31
21107,2,94.95,182,45
21108,5,84.95,62,61
21109,3,76.2,283,44
21110,5,109.6,338,39
21111,5,59.95,55,10
21112,1,90.0,191,97
21113,3,119.95,145,46
21114,3,98.95,359,11
21115,2,99.95,236,99
21116,3,29.0,281,15
21117,5,105.0,73,47
21118,3,118.28,277,13
21119,4,49.98,171,8
21120,3,0.0,296,29
21121,4,99.0,18,43
21122,5,59.95,52,56
21123,3,98.95,235,65
21124,5,95.95,124,93
21125,5,58.95,47,95
21126,2,102.95,227,30
21127,5,213.33,171,40
21128,4,261.2,21,129
21129,4,0.0,257,19
21130,3,79.95,336,37
21131,3,134.95,260,31
21132,3,114.8,115,27
21133,2,129.95,162,24
21134,2,157.55,11,26
21135,1,47.37,232,45
21136,1,380.95,290,37
21137,4,156.95,171,12
21138,3,345.95,234,56
21139,4,15.24,207,76
21140,2,65.31,182,71
21141,4,406.95,319,93
21142,3,103.95,84,29
21143,2,112.95,363,60
21144,3,235.95,157,82
21145,2,73.0,203,27
21146,4,0.0,45,22
21147,1,43.98,163,57
21148,2,82.99,157,17
21149,1,50.95,294,111
21150,4,41.95,267,46
21151,5,89.95,293,145
21152,2,73.35,98,31
21153,3,82.95,341,137
21154,2,77.95,302,90
21155,5,208.95,260,98
21156,5,200.95,158,94
21157,3,143.95,347,119
21158,5,73.75,56,28
21159,5,8.26,190,78
21160,2,27.99,330,73
21161,3,106.25,27,67
21162,2,4.28,319,31
21163,4,13.98,99,97
21164,3,139.25,321,38
21165,3,0.0,195,11
21166,2,56.95,343,78
21167,3,69.95,254,99
21168,2,87.95,35,109
21169,1,67.95,199,14
21170,5,28.99,6,30
21171,3,63.4,296,47
21172,1,216.95,174,59
21173,4,45.95,203,22
21174,3,59.95,52,61
21175,1,65.95,179,49
21176,1,108.95,276,30
21177,1,135.95,246,31
21178,4,79.95,229,10
21179,3,99.95,216,19
21180,2,119.95,116,17
21181,3,99.0,141,32
21182,2,90.95,204,28
21183,1,77.0,337,18
21184,2,55.0,195,18
21185,1,152.95,141,32
21186,1,79.0,305,22
21187,3,247.95,100,53
21188,2,105.0,316,41
21189,4,99.95,274,33
21190,4,328.95,341,49
21191,2,60.0,81,27
21192,2,0.0,61,23
21193,4,143.95,290,42
21194,5,36.95,303,22
21195,1,276.95,62,27
21196,2,28.95,284,13
21197,4,148.29,170,24
21198,5,146.95,9,11
21199,3,153.6,79,68
21200,4,121.8,361,64
21201,2,226.95,146,43
21202,2,121.6,20,33
21203,2,89.95,205,15
21204,4,173.5,240,41
21205,3,76.0,159,74
21206,3,97.95,316,48
21207,1,95.95,162,58
21208,4,34.95,280,59
21209,1,269.95,95,81
21210,2,0.0,246,27
21211,5,280.95,328,74
21212,1,269.95,274,63
21213,3,336.95,128,127
21214,3,317.95,157,174
21215,5,134.95,90,25
21216,4,86.95,365,14
21217,1,37.5,191,18
21218,3,97.95,27,124
21219,4,103.95,128,98
21220,1,85.0,235,25
21221,2,105.0,255,35
21222,2,118.0,97,25
21223,2,108.0,138,34
21224,4,131.75,303,42
21225,1,67.95,239,109
21226,5,81.95,240,119
21227,1,54.95,233,68
21228,2,43.95,119,38
21229,3,68.0,287,76
21230,5,55.95,237,28
21231,1,90.0,162,37
21232,3,110.0,96,17
21233,1,65.0,261,19
21234,4,86.95,252,88
21235,3,54.95,51,49
21236,4,70.95,245,73
21237,2,180.95,231,57
21238,4,72.0,99,24
21239,5,160.0,112,22
21240,4,127.4,144,29
21241,3,164.8,281,30
21242,5,117.0,357,28
21243,1,101.2,292,52
21244,3,137.0,182,17
21245,5,94.99,217,54
21246,4,71.2,238,47
21247,1,49.0,258,17
21248,2,103.4,284,73
21249,5,89.95,304,59
21250,1,72.95,4,172
21251,4,70.0,281,17
21252,2,52.6,331,37
21253,5,140.95,290,22
21254,3,92.0,45,50
21255,1,152.95,29,62
21256,2,245.95,305,60
21257,4,120.8,272,27
21258,4,100.0,261,32
21259,3,54.6,246,39
21260,5,85.95,60,86
21261,2,0.0,33,35
21262,1,18.99,315,97
21263,4,95.0,234,80
21264,1,42.95,123,47
21265,5,106.65,189,181
21266,3,36.76,357,144
21267,3,7.99,18,49
21268,3,82.95,172,83
21269,2,51.99,107,42
21270,4,90.0,67,125
21271,5,96.85,35,43
21272,5,41.99,363,46
21273,5,46.0,116,35
21274,4,126.67,326,91
21275,3,137.33,47,72
21276,5,360.95,284,60
21277,3,380.95,26,46
21278,4,109.95,5,12
21279,1,61.95,146,23
21280,5,87.95,26,38
21281,4,238.95,131,43
21282,2,74.95,112,18
21283,2,95.0,289,30
21284,2,356.95,298,64
21285,5,68.95,30,17
21286,2,77.61,265,55
21287,4,56.53,248,30
21288,3,142.31,337,27
21289,3,293.95,352,54
21290,1,129.33,131,26
21291,1,0.0,76,11
21292,4,90.0,118,18
21293,4,51.0,147,16
21294,3,84.95,239,18
21295,1,86.0,145,21
21296,5,56.0,332,22
21297,5,165.0,325,23
21298,1,79.95,136,51
21299,1,29.98,14,37
21300,3,133.33,63,159
21301,5,100.0,19,82
21302,2,110.0,20,31
21303,3,130.6,129,43
21304,1,138.6,364,30
21305,3,35.4,205,22
21306,4,179.95,87,37
21307,5,139.95,358,37
21308,1,58.95,166,11
21309,4,54.0,285,15
21310,2,75.0,68,11
21311,3,69.0,42,17
21312,2,122.0,233,24
21313,5,106.6,37,33
21314,1,111.0,268,46
21315,5,125.5,274,45
21316,2,69.95,30,37
21317,3,32.0,291,38
21318,1,255.3,44,24
21319,3,19.98,159,29
